Timestamp,AQI,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,Temperature,Humidity,WindSpeed
2022-01-02 06:00:00,5.0,794.41,0.0,7.63,59.37,2.89,113.54,122.21,1.31,21.1,52,10.2
2022-01-02 07:00:00,5.0,841.14,0.07,9.94,60.08,4.05,124.07,134.5,1.65,22.0,48,10.2
2022-01-02 08:00:00,5.0,854.49,0.76,10.54,67.95,5.48,136.54,148.27,1.69,22.5,46,10.3
2022-01-02 09:00:00,5.0,807.76,0.75,6.6,105.86,8.34,160.09,170.46,0.72,22.5,46,10.0
2022-01-02 10:00:00,5.0,794.41,0.66,5.01,123.02,9.3,172.4,182.89,1.38,22.0,47,9.6
2022-01-02 11:00:00,5.0,794.41,0.54,4.2,137.33,9.66,180.02,190.5,2.44,20.5,56,5.9
2022-01-02 12:00:00,5.0,647.54,0.35,2.83,141.62,7.63,120.73,126.94,2.72,17.5,69,9.5
2022-01-02 13:00:00,5.0,580.79,0.31,2.53,138.76,6.5,89.0,93.51,3.13,16.6,73,11.0
2022-01-02 14:00:00,5.0,560.76,0.29,2.83,135.9,6.44,77.1,81.2,3.67,15.6,77,10.7
2022-01-02 15:00:00,5.0,607.49,0.42,6.0,115.87,5.9,75.81,81.43,4.43,14.6,82,10.0
2022-01-02 16:00:00,5.0,687.6,0.31,11.31,89.41,5.25,78.36,86.59,5.7,13.6,88,8.8
2022-01-02 17:00:00,5.0,754.36,0.02,16.62,67.95,5.07,81.39,91.83,6.97,12.8,92,8.3
2022-01-02 18:00:00,5.0,807.76,0.0,19.02,57.22,5.01,85.66,97.95,8.11,12.2,93,7.6
2022-01-02 19:00:00,5.0,821.11,0.0,16.62,56.51,4.89,91.36,104.82,7.85,11.4,95,6.0
2022-01-02 20:00:00,5.0,821.11,0.0,13.02,62.23,4.35,100.4,113.98,6.08,10.5,96,7.2
2022-01-02 21:00:00,5.0,827.79,0.0,10.71,69.38,3.99,114.46,127.34,4.12,10.9,95,7.0
2022-01-02 22:00:00,5.0,867.84,0.0,10.8,69.38,3.73,128.43,141.78,2.79,11.1,95,7.4
2022-01-02 23:00:00,5.0,881.2,0.0,10.71,67.23,3.1,139.43,152.32,1.88,10.6,95,6.6
2022-01-03 00:00:00,5.0,867.84,0.0,9.85,65.8,2.56,145.77,157.39,1.44,11.1,95,8.2
2022-01-03 01:00:00,5.0,867.84,0.0,9.08,64.37,2.68,150.33,161.25,1.39,10.8,96,6.8
2022-01-03 02:00:00,5.0,867.84,0.0,8.31,62.94,2.71,153.96,164.54,1.35,12.2,92,8.3
2022-01-03 03:00:00,5.0,854.49,0.0,7.54,60.8,2.59,155.41,165.51,1.31,14.8,82,6.4
2022-01-03 04:00:00,5.0,847.82,0.0,7.03,61.51,2.59,156.42,165.94,1.3,17.6,72,7.8
2022-01-03 05:00:00,5.0,834.47,0.0,6.77,65.8,2.89,157.18,166.12,1.27,19.9,60,8.7
2022-01-03 06:00:00,5.0,827.79,0.0,6.77,80.11,4.23,161.03,169.74,1.25,21.5,50,8.2
2022-01-03 07:00:00,5.0,854.49,0.05,8.65,89.41,5.96,169.07,179.4,1.57,22.4,45,7.5
2022-01-03 08:00:00,5.0,881.2,0.53,9.51,95.84,7.45,174.59,186.2,1.9,22.9,43,7.5
2022-01-03 09:00:00,5.0,854.49,0.88,7.54,110.15,9.06,175.8,187.06,2.12,23.0,42,7.6
2022-01-03 10:00:00,5.0,834.47,0.81,6.0,125.89,10.25,176.36,187.62,2.88,22.6,43,8.1
2022-01-03 11:00:00,5.0,821.11,0.66,5.1,143.05,11.44,176.45,187.47,3.7,20.6,56,5.2
2022-01-03 12:00:00,5.0,660.9,0.47,3.81,148.77,10.25,125.76,132.92,3.45,17.8,64,8.9
2022-01-03 13:00:00,5.0,594.14,0.44,3.73,147.34,9.54,103.79,109.66,3.67,16.8,68,10.3
2022-01-03 14:00:00,5.0,587.46,0.44,4.37,145.91,10.25,100.54,106.35,4.12,15.9,73,11.8
2022-01-03 15:00:00,5.0,761.03,1.4,13.88,105.86,10.61,103.18,114.17,7.09,15.1,78,11.7
2022-01-03 16:00:00,5.0,961.3,1.73,25.7,55.79,9.89,110.89,129.1,9.12,14.1,84,11.0
2022-01-03 17:00:00,5.0,1108.17,0.73,38.04,18.95,9.66,113.77,137.56,11.02,13.4,89,9.5
2022-01-03 18:00:00,5.0,1201.63,3.44,41.47,3.26,9.89,115.64,144.32,13.17,12.5,93,7.8
2022-01-03 19:00:00,5.0,1241.68,5.59,36.67,1.37,9.06,117.05,148.75,11.78,11.8,94,6.4
2022-01-03 20:00:00,5.0,1201.63,2.93,32.9,4.83,7.51,114.26,145.02,7.79,11.4,95,8.0
2022-01-03 21:00:00,5.0,881.2,0.0,18.16,43.63,5.42,96.01,115.61,4.81,10.9,96,6.6
2022-01-03 22:00:00,5.0,867.84,0.0,15.59,48.64,5.01,101.0,120.12,3.13,9.9,97,6.1
2022-01-03 23:00:00,5.0,867.84,0.0,14.39,50.07,4.05,111.04,129.0,2.06,9.6,98,5.9
2022-01-04 00:00:00,5.0,841.14,0.0,12.51,50.78,3.1,122.51,138.37,1.6,10.0,99,5.2
2022-01-04 01:00:00,5.0,847.82,0.0,11.14,48.64,2.83,133.71,148.65,1.52,10.6,99,6.1
2022-01-04 02:00:00,5.0,847.82,0.0,10.02,45.78,2.83,144.36,158.72,1.58,11.8,92,7.1
2022-01-04 03:00:00,5.0,841.14,0.0,9.17,45.06,2.83,152.41,166.3,1.63,14.1,83,6.2
2022-01-04 04:00:00,5.0,834.47,0.0,8.48,45.78,2.86,159.1,172.05,1.55,17.5,68,7.4
2022-01-04 05:00:00,5.0,827.79,0.0,8.57,47.92,3.13,163.97,176.23,1.54,20.0,54,9.4
2022-01-04 06:00:00,5.0,847.82,0.0,10.2,50.07,4.05,169.18,181.79,1.74,21.6,43,8.4
2022-01-04 07:00:00,5.0,934.6,0.15,14.39,50.07,5.84,176.84,192.01,2.31,22.6,36,7.4
2022-01-04 08:00:00,5.0,988.01,1.51,15.59,59.37,7.75,185.55,203.05,2.72,23.2,34,6.4
2022-01-04 09:00:00,5.0,934.6,1.52,11.14,101.57,11.44,191.29,206.93,2.82,23.4,34,5.9
2022-01-04 10:00:00,5.0,921.25,1.33,8.83,120.16,11.92,191.82,207.93,4.05,22.9,35,5.1
2022-01-04 11:00:00,5.0,894.55,0.94,6.85,141.62,12.16,191.28,206.7,4.94,20.3,62,6.1
2022-01-04 12:00:00,5.0,607.49,0.5,4.03,155.93,12.4,117.42,124.77,3.26,17.3,56,7.6
2022-01-04 13:00:00,5.0,520.71,0.48,3.9,151.63,11.44,89.03,94.57,3.58,16.4,58,11.2
2022-01-04 14:00:00,5.0,500.68,0.52,4.8,148.77,12.52,82.41,87.78,4.12,15.4,65,11.5
2022-01-04 15:00:00,5.0,707.63,1.55,16.79,123.02,15.97,97.26,108.74,8.23,14.6,73,12.6
2022-01-04 16:00:00,5.0,1001.36,1.62,36.33,87.26,20.5,117.79,139.05,15.2,13.9,78,12.2
2022-01-04 17:00:00,5.0,1268.39,0.17,57.58,44.35,24.56,131.04,161.38,22.29,13.1,83,11.2
2022-01-04 18:00:00,5.0,1468.66,0.81,71.97,12.7,27.42,142.53,182.18,28.88,12.4,87,9.0
2022-01-04 19:00:00,5.0,1588.82,5.31,63.75,1.43,27.89,151.94,199.05,32.93,11.0,93,6.6
2022-01-04 20:00:00,5.0,1562.12,6.26,47.98,1.5,22.41,159.2,204.9,28.37,9.9,94,7.2
2022-01-04 21:00:00,5.0,1228.33,0.06,30.16,27.54,10.13,151.67,178.28,12.03,9.4,95,6.4
2022-01-04 22:00:00,5.0,1214.98,0.0,24.68,37.19,7.09,160.07,185.04,6.14,9.2,95,4.6
2022-01-04 23:00:00,5.0,1174.93,0.0,21.42,40.05,5.36,166.2,188.61,3.26,8.6,97,5.2
2022-01-05 00:00:00,5.0,1174.93,0.01,21.25,31.83,3.58,172.41,193.65,1.95,8.9,96,3.8
2022-01-05 01:00:00,5.0,1228.33,0.04,21.59,20.38,3.07,181.15,203.55,1.87,8.9,96,4.1
2022-01-05 02:00:00,5.0,1255.04,0.09,20.73,14.84,3.25,191.55,214.65,2.25,11.1,90,8.5
2022-01-05 03:00:00,5.0,1268.39,0.12,19.71,13.23,3.49,202.05,225.15,2.63,14.5,79,5.4
2022-01-05 04:00:00,5.0,1255.04,0.11,18.51,14.48,3.31,211.46,232.94,2.18,17.8,66,3.9
2022-01-05 05:00:00,5.0,1241.68,0.09,17.99,17.7,3.34,219.89,239.28,1.77,20.0,55,3.7
2022-01-05 06:00:00,5.0,1228.33,0.04,17.82,27.54,4.59,225.17,242.94,1.87,21.8,49,4.9
2022-01-05 07:00:00,5.0,1321.79,0.47,23.99,28.61,6.74,235.24,256.51,2.63,23.0,43,4.8
2022-01-05 08:00:00,5.0,1388.55,3.63,25.36,39.34,8.34,239.81,264.34,3.45,23.9,39,5.6
2022-01-05 09:00:00,5.0,1054.76,1.62,14.57,123.02,13.59,211.8,227.28,2.44,24.1,36,6.1
2022-01-05 10:00:00,5.0,1001.36,1.54,11.82,141.62,14.78,206.2,221.91,3.55,23.8,36,4.0
2022-01-05 11:00:00,5.0,974.66,1.23,9.94,161.65,15.5,206.04,222.23,4.5,21.2,64,5.5
2022-01-05 12:00:00,5.0,627.52,1.03,8.23,165.94,21.7,120.09,128.46,2.85,17.1,63,8.4
2022-01-05 13:00:00,5.0,527.38,0.98,7.8,160.22,23.13,89.39,95.88,2.98,17.4,62,6.9
2022-01-05 14:00:00,5.0,480.65,0.8,7.2,153.06,20.5,72.04,77.71,3.51,16.2,70,10.7
2022-01-05 15:00:00,5.0,660.9,1.73,17.99,127.32,19.55,80.8,91.58,7.79,15.4,78,8.7
2022-01-05 16:00:00,5.0,988.01,1.9,39.76,97.27,24.56,103.85,123.25,15.45,14.6,83,8.3
2022-01-05 17:00:00,5.0,1375.2,0.22,71.29,56.51,32.42,125.57,153.12,24.07,14.0,87,8.3
2022-01-05 18:00:00,5.0,1708.98,0.18,100.08,21.99,39.58,144.15,180.08,31.66,13.3,91,6.5
2022-01-05 19:00:00,5.0,1895.9,3.16,100.08,3.76,41.48,156.23,201.0,36.48,12.9,92,7.6
2022-01-05 20:00:00,5.0,1895.9,9.05,78.83,0.34,39.1,165.13,218.28,37.49,12.4,93,7.2
2022-01-05 21:00:00,5.0,1842.5,12.41,56.21,0.11,22.17,174.92,231.79,23.05,11.8,95,5.4
2022-01-05 22:00:00,5.0,1842.5,13.19,42.84,0.11,11.32,188.93,243.94,9.75,10.6,97,6.9
2022-01-05 23:00:00,5.0,1735.69,9.39,35.99,0.45,6.5,204.63,250.79,3.96,10.3,97,4.9
2022-01-06 00:00:00,5.0,1522.06,1.96,31.19,4.02,4.35,218.77,250.96,2.41,10.5,98,5.0
2022-01-06 01:00:00,5.0,1455.31,0.21,25.02,11.09,3.78,238.74,265.11,1.99,11.4,96,4.4
2022-01-06 02:00:00,5.0,1415.25,0.04,19.71,17.52,3.52,256.69,280.27,1.71,12.9,92,6.4
2022-01-06 03:00:00,5.0,1415.25,0.04,17.48,18.6,3.34,272.53,295.65,2.06,16.1,79,4.1
2022-01-06 04:00:00,5.0,1455.31,0.12,18.68,13.41,3.7,280.32,305.07,3.17,18.7,69,4.1
2022-01-06 05:00:00,5.0,1522.06,0.42,22.28,8.05,5.01,285.54,312.61,5.32,21.0,59,6.2
2022-01-06 06:00:00,5.0,1642.23,2.15,26.39,3.44,6.85,293.75,324.09,6.9,22.8,51,8.6
2022-01-06 07:00:00,5.0,1922.61,10.62,29.82,1.01,9.3,314.16,351.48,6.9,23.8,46,7.6
2022-01-06 08:00:00,5.0,2216.34,21.68,33.59,6.79,11.21,331.29,374.19,7.22,24.5,43,6.2
2022-01-06 09:00:00,5.0,1375.2,1.87,22.28,124.45,15.5,278.34,297.26,3.51,24.8,40,5.5
2022-01-06 10:00:00,5.0,1361.85,2.26,20.73,144.48,17.88,273.47,292.86,5.13,24.5,41,4.1
2022-01-06 11:00:00,5.0,1321.79,2.18,20.05,168.8,20.74,276.23,296.78,6.02,23.1,57,3.1
2022-01-06 12:00:00,5.0,961.3,2.71,25.36,183.11,65.8,222.58,235.91,1.65,20.4,58,5.2
2022-01-06 13:00:00,5.0,894.55,3.3,30.85,173.09,104.9,196.65,209.87,0.93,18.7,65,6.3
2022-01-06 14:00:00,5.0,854.49,2.91,32.56,168.8,119.21,189.04,202.6,0.53,17.9,64,12.7
2022-01-06 15:00:00,5.0,1014.71,3.02,39.76,124.45,90.6,191.49,209.94,4.69,17.0,74,12.8
2022-01-06 16:00:00,5.0,1308.44,2.24,60.32,75.82,70.57,206.14,232.97,11.15,16.4,82,12.7
2022-01-06 17:00:00,5.0,1642.23,0.3,91.85,32.54,67.71,218.87,254.31,19.25,15.8,86,13.0
2022-01-06 18:00:00,5.0,1895.9,1.26,109.67,8.4,64.85,227.18,271.0,27.11,15.4,88,11.5
2022-01-06 19:00:00,5.0,1922.61,6.03,91.85,1.08,48.64,218.21,268.58,29.13,14.7,91,8.3
2022-01-06 20:00:00,5.0,1789.09,8.72,63.75,0.54,26.46,199.21,247.29,21.53,13.8,94,5.6
2022-01-06 21:00:00,5.0,1375.2,0.41,41.13,16.45,11.56,186.68,215.94,9.63,12.6,96,8.0
2022-01-06 22:00:00,5.0,1308.44,0.0,28.79,36.12,6.85,211.0,237.69,4.5,13.2,95,6.9
2022-01-06 23:00:00,5.0,1241.68,0.0,19.71,51.5,4.41,238.54,261.49,2.28,13.1,95,5.8
2022-01-07 00:00:00,5.0,1188.28,0.0,13.71,65.8,3.1,260.17,279.14,1.44,12.9,95,5.9
2022-01-07 01:00:00,5.0,1188.28,0.0,11.65,66.52,2.86,270.24,287.8,1.49,12.6,96,4.8
2022-01-07 02:00:00,5.0,1188.28,0.0,10.62,63.66,2.95,277.86,295.18,1.58,14.1,93,5.9
2022-01-07 03:00:00,5.0,1188.28,0.0,9.85,60.08,3.04,284.15,301.69,1.69,16.8,83,3.7
2022-01-07 04:00:00,5.0,1201.63,0.0,9.68,53.64,3.19,290.7,306.37,1.73,19.6,70,4.1
2022-01-07 05:00:00,5.0,1228.33,0.0,10.71,45.78,3.55,301.23,314.09,1.82,21.8,58,3.7
2022-01-07 06:00:00,5.0,1321.79,0.01,13.88,40.05,4.59,320.09,332.6,2.15,23.5,49,2.6
2022-01-07 07:00:00,5.0,1482.01,0.29,21.08,32.19,6.74,339.55,356.59,2.79,24.6,44,3.2
2022-01-07 08:00:00,5.0,1535.42,2.63,22.28,38.27,8.7,342.64,361.55,2.72,25.3,40,4.3
2022-01-07 09:00:00,5.0,1174.93,1.93,14.05,87.26,14.31,262.27,274.32,0.91,25.5,38,5.1
2022-01-07 10:00:00,5.0,1028.06,1.84,12.17,111.58,16.69,224.46,235.8,1.98,25.2,40,5.6
2022-01-07 11:00:00,5.0,921.25,1.38,10.37,140.19,19.07,203.4,213.81,2.91,23.1,58,4.8
2022-01-07 12:00:00,5.0,607.49,0.96,7.11,140.19,17.4,109.21,115.27,3.61,19.7,62,7.7
2022-01-07 13:00:00,5.0,487.33,0.82,6.25,137.33,15.97,75.73,80.4,3.42,19.1,65,6.2
2022-01-07 14:00:00,5.0,460.62,0.74,6.6,135.9,16.45,70.39,74.82,3.2,18.6,70,11.1
2022-01-07 15:00:00,5.0,667.57,1.9,19.71,113.01,19.07,79.39,89.47,8.04,17.3,84,8.3
2022-01-07 16:00:00,5.0,1001.36,2.12,44.55,79.39,24.32,97.83,116.98,15.33,16.5,91,7.7
2022-01-07 17:00:00,5.0,1308.44,0.3,76.77,35.05,29.33,111.69,139.69,22.04,15.8,93,6.5
2022-01-07 18:00:00,5.0,1535.42,3.24,90.48,4.69,30.52,119.01,154.46,27.36,15.4,94,6.5
2022-01-07 19:00:00,5.0,1562.12,10.51,74.03,0.27,28.85,120.94,162.44,29.64,15.1,94,7.2
2022-01-07 20:00:00,5.0,1455.31,9.61,56.89,0.63,24.32,119.61,160.63,26.09,14.8,93,7.6
2022-01-07 21:00:00,5.0,1028.06,0.1,32.9,23.25,8.94,112.05,136.06,7.35,14.3,94,7.6
2022-01-07 22:00:00,5.0,1028.06,0.0,23.31,33.97,5.72,132.85,154.28,3.61,13.8,94,6.9
2022-01-07 23:00:00,5.0,1068.12,0.0,19.54,38.98,4.41,155.08,174.88,2.5,13.2,95,5.9
2022-01-08 00:00:00,5.0,1081.47,0.0,17.14,39.34,3.37,171.28,189.45,1.88,12.4,96,5.8
2022-01-08 01:00:00,5.0,1081.47,0.0,14.91,36.48,2.89,184.87,202.1,1.68,11.9,97,5.6
2022-01-08 02:00:00,5.0,1094.82,0.0,13.37,33.62,2.89,197.77,213.15,1.69,13.9,93,5.4
2022-01-08 03:00:00,5.0,1121.52,0.01,13.19,27.18,2.89,211.0,223.93,2.12,17.0,81,3.9
2022-01-08 04:00:00,5.0,1148.22,0.05,14.39,17.34,3.22,222.01,235.41,3.36,19.6,71,3.3
2022-01-08 05:00:00,5.0,1201.63,0.24,16.96,9.83,4.53,231.24,243.58,6.02,21.9,63,3.0
2022-01-08 06:00:00,5.0,1308.44,1.47,20.73,4.02,6.32,243.78,255.89,7.79,23.5,59,3.9
2022-01-08 07:00:00,5.0,1535.42,7.49,23.65,1.24,7.51,263.5,282.36,6.46,24.6,53,4.8
2022-01-08 08:00:00,5.0,1762.39,14.98,26.05,8.58,8.58,284.4,310.26,5.76,25.3,49,4.4
2022-01-08 09:00:00,5.0,1121.52,1.31,14.39,118.73,15.26,232.51,243.7,1.33,25.5,46,3.2
2022-01-08 10:00:00,5.0,1094.82,1.42,12.68,140.19,16.21,228.01,239.67,2.63,25.4,46,2.3
2022-01-08 11:00:00,5.0,1121.52,1.22,11.82,171.66,18.36,237.04,249.62,4.18,23.9,66,2.6
2022-01-08 12:00:00,5.0,774.38,0.82,8.74,188.83,21.46,153.92,160.83,3.45,23.4,52,1.5
2022-01-08 13:00:00,5.0,700.95,0.52,6.85,205.99,16.69,136.14,141.91,4.02,22.0,58,3.6
2022-01-08 14:00:00,5.0,694.27,0.41,7.11,220.3,16.21,133.85,139.4,4.43,21.0,62,3.8
2022-01-08 15:00:00,5.0,867.84,0.82,17.31,177.38,15.74,145.34,154.84,6.33,18.4,75,8.1
2022-01-08 16:00:00,5.0,1188.28,0.71,34.27,120.16,14.66,168.6,184.03,9.25,18.0,78,9.7
2022-01-08 17:00:00,5.0,1522.06,0.06,52.09,81.54,15.5,194.2,214.75,13.05,16.9,86,7.1
2022-01-08 18:00:00,5.0,1869.2,0.0,75.4,50.07,20.27,226.65,253.02,17.99,16.1,91,7.3
2022-01-08 19:00:00,5.0,2189.64,0.02,94.59,25.39,25.03,254.6,289.13,23.56,15.4,93,5.1
2022-01-08 20:00:00,5.0,2349.85,0.15,101.45,14.66,27.66,270.27,314.11,27.61,14.6,94,3.6
2022-01-08 21:00:00,5.0,2349.85,0.43,98.71,9.21,26.94,271.39,322.68,27.87,14.4,93,3.3
2022-01-08 22:00:00,5.0,2269.74,1.79,87.05,3.08,22.41,259.97,314.08,22.29,14.1,93,6.2
2022-01-08 23:00:00,5.0,1976.01,4.41,65.8,0.53,14.9,224.72,274.18,14.57,13.9,93,7.3
2022-01-09 00:00:00,5.0,1628.88,5.14,47.3,0.3,9.06,189.58,230.19,9.75,14.6,94,5.8
2022-01-09 01:00:00,5.0,1375.2,4.14,36.67,0.49,7.57,165.29,198.43,10.01,15.3,93,6.5
2022-01-09 02:00:00,5.0,1174.93,2.37,29.82,1.34,7.63,144.66,171.73,12.03,16.7,88,8.8
2022-01-09 03:00:00,5.0,1014.71,0.77,25.7,4.25,8.11,126.49,148.67,15.33,19.0,80,6.6
2022-01-09 04:00:00,5.0,947.95,0.25,23.99,7.96,9.42,120.41,140.25,19.25,21.5,68,6.9
2022-01-09 05:00:00,5.0,947.95,0.24,24.68,9.21,11.32,123.74,143.11,23.31,23.4,59,5.9
2022-01-09 06:00:00,5.0,1028.06,0.85,27.76,6.35,14.42,131.1,152.1,26.85,25.0,52,4.4
2022-01-09 07:00:00,5.0,1268.39,5.98,31.53,1.83,18.6,149.31,176.14,28.12,26.1,47,4.5
2022-01-09 08:00:00,5.0,1575.47,16.09,31.87,5.81,18.84,179.06,210.79,17.99,26.6,44,5.2
2022-01-09 09:00:00,5.0,2002.72,9.28,50.04,44.7,148.77,291.5,318.09,0.28,26.9,43,5.2
2022-01-09 10:00:00,5.0,2082.82,9.5,45.93,63.66,129.7,320.05,351.29,0.27,26.5,44,3.6
2022-01-09 11:00:00,5.0,2002.72,7.04,39.41,94.41,95.37,327.44,361.01,0.0,25.4,57,2.4
2022-01-09 12:00:00,5.0,1268.39,1.87,17.48,164.51,85.83,203.72,221.56,0.0,24.3,49,2.3
2022-01-09 13:00:00,5.0,1134.87,1.44,15.42,171.66,88.69,175.21,189.14,0.0,20.4,65,5.9
2022-01-09 14:00:00,5.0,1281.74,1.84,24.68,164.51,120.16,178.55,192.62,0.0,20.6,63,14.7
2022-01-09 15:00:00,5.0,1615.52,2.1,44.55,108.72,117.3,196.95,215.79,1.55,19.9,72,11.9
2022-01-09 16:00:00,5.0,2002.72,1.93,72.66,54.36,104.9,218.89,245.17,8.87,18.8,79,10.1
2022-01-09 17:00:00,5.0,2296.45,1.49,102.82,13.41,94.41,234.2,267.47,16.72,18.2,80,10.4
2022-01-09 18:00:00,5.0,2456.67,9.72,108.3,0.31,77.25,246.27,285.12,23.81,17.2,86,6.6
2022-01-09 19:00:00,5.0,2616.88,18.33,101.45,0.01,67.71,264.16,311.4,29.39,16.5,91,7.1
2022-01-09 20:00:00,5.0,2723.69,21.46,93.22,0.01,60.08,282.77,338.85,31.16,16.2,93,7.5
2022-01-09 21:00:00,5.0,2563.48,11.73,84.31,0.7,41.01,285.33,341.87,20.52,16.1,93,7.1
2022-01-09 22:00:00,5.0,2136.23,1.05,67.17,8.67,19.79,267.4,314.15,8.99,15.7,94,5.9
2022-01-09 23:00:00,5.0,1562.12,0.03,40.44,22.71,8.7,228.19,259.06,4.56,16.7,89,6.5
2022-01-10 00:00:00,5.0,1081.47,0.0,20.73,37.91,4.83,186.93,204.02,2.34,17.4,90,2.6
2022-01-10 01:00:00,5.0,974.66,0.0,16.11,33.62,3.64,170.85,185.13,1.82,17.2,90,3.7
2022-01-10 02:00:00,5.0,947.95,0.01,14.39,27.89,3.67,163.01,177.39,2.15,17.8,88,4.0
2022-01-10 03:00:00,5.0,934.6,0.01,13.54,23.96,3.81,157.89,173.55,2.63,18.7,82,4.4
2022-01-10 04:00:00,5.0,921.25,0.02,12.85,21.1,3.46,153.48,169.61,1.96,20.9,71,4.3
2022-01-10 05:00:00,5.0,921.25,0.03,13.02,21.46,3.49,152.02,167.68,1.61,21.8,65,2.2
2022-01-10 06:00:00,5.0,867.84,0.0,10.11,43.99,4.41,154.16,167.27,1.79,22.2,63,1.5
2022-01-10 07:00:00,5.0,961.3,0.03,13.54,45.42,6.02,168.07,183.27,2.5,23.9,57,4.5
2022-01-10 08:00:00,5.0,1041.41,0.51,16.79,50.07,8.23,185.01,202.07,2.75,24.3,56,5.7
2022-01-10 09:00:00,5.0,988.01,1.31,14.57,79.39,13.11,186.11,200.73,1.8,24.6,54,6.4
2022-01-10 10:00:00,5.0,947.95,1.41,14.57,100.14,18.12,178.76,192.34,1.9,24.5,53,8.9
2022-01-10 11:00:00,5.0,934.6,1.31,15.77,115.87,23.37,177.82,191.29,2.37,23.5,58,6.8
2022-01-10 12:00:00,5.0,801.09,1.4,16.79,125.89,37.67,190.49,202.74,0.12,21.4,71,8.3
2022-01-10 13:00:00,5.0,734.33,1.52,16.96,133.04,38.62,199.33,210.91,0.0,20.2,77,7.9
2022-01-10 14:00:00,5.0,694.27,1.66,20.73,133.04,35.76,188.55,199.55,0.0,19.2,83,5.0
2022-01-10 15:00:00,5.0,1054.76,3.05,41.81,84.4,44.35,201.06,216.11,0.0,18.1,88,6.2
2022-01-10 16:00:00,5.0,1789.09,6.93,76.77,23.25,51.5,243.53,266.25,2.25,18.0,87,5.4
2022-01-10 17:00:00,5.0,2777.1,41.13,94.59,0.42,56.27,302.08,333.41,7.41,16.9,91,7.6
2022-01-10 18:00:00,5.0,3631.59,92.09,95.96,0.0,56.74,362.05,403.16,10.51,16.5,92,7.2
2022-01-10 19:00:00,5.0,4379.27,137.69,100.08,0.0,59.6,428.52,478.47,9.63,16.3,92,5.6
2022-01-10 20:00:00,5.0,4966.74,162.72,111.04,0.0,72.48,489.19,542.86,5.19,16.8,91,4.5
2022-01-10 21:00:00,5.0,5073.55,151.99,124.75,0.0,85.83,510.86,563.12,0.89,15.9,94,4.8
2022-01-10 22:00:00,5.0,4966.74,125.17,117.9,0.0,65.8,518.21,574.19,0.85,15.7,94,5.2
2022-01-10 23:00:00,5.0,4486.08,84.94,100.08,0.0,39.1,491.35,549.2,1.23,15.4,95,4.4
2022-01-11 00:00:00,5.0,3685.0,46.04,79.51,0.0,20.98,437.84,494.29,1.57,16.2,92,2.7
2022-01-11 01:00:00,5.0,2964.02,21.23,65.8,0.0,15.02,389.87,440.72,1.52,16.1,93,4.2
2022-01-11 02:00:00,5.0,2429.96,7.93,55.52,0.13,14.78,357.53,400.0,0.74,17.6,87,4.7
2022-01-11 03:00:00,5.0,1949.31,0.88,40.78,4.56,14.78,319.75,352.44,0.08,19.6,79,0.4
2022-01-11 04:00:00,5.0,1602.17,0.05,26.05,13.05,10.73,289.17,315.1,0.42,21.0,72,3.2
2022-01-11 05:00:00,5.0,1415.25,0.03,19.19,17.34,8.7,272.39,294.82,1.03,22.2,68,3.8
2022-01-11 06:00:00,5.0,1348.5,0.08,18.16,16.81,8.58,266.09,287.12,1.5,22.3,67,5.4
2022-01-11 07:00:00,5.0,1401.9,0.35,22.28,11.98,10.49,269.57,291.99,2.28,21.3,72,4.2
2022-01-11 08:00:00,5.0,1482.01,1.26,28.1,8.76,13.11,275.99,301.21,2.98,21.0,75,3.6
2022-01-11 09:00:00,5.0,1335.14,0.09,27.08,36.12,27.42,270.44,289.13,0.16,21.5,70,4.7
2022-01-11 10:00:00,5.0,1268.39,0.06,26.39,45.42,32.9,261.05,276.48,0.01,19.6,83,4.3
2022-01-11 11:00:00,5.0,1148.22,0.05,23.31,54.36,32.9,242.45,254.74,0.0,19.0,88,1.9
2022-01-11 12:00:00,5.0,988.01,0.02,15.42,77.96,33.38,200.1,206.9,0.0,17.4,89,5.9
2022-01-11 13:00:00,5.0,907.9,0.03,16.45,77.96,30.99,168.26,173.6,0.0,17.2,90,5.7
2022-01-11 14:00:00,5.0,847.82,0.03,22.96,68.66,29.33,155.86,160.97,0.0,16.9,92,4.6
2022-01-11 15:00:00,5.0,854.49,0.33,39.41,40.41,22.89,155.44,163.27,0.0,16.4,91,3.4
2022-01-11 16:00:00,5.0,1001.36,1.7,58.26,10.91,18.6,161.32,173.69,0.6,16.4,92,5.6
2022-01-11 17:00:00,5.0,1268.39,10.73,64.43,0.41,21.46,168.95,185.74,4.24,16.1,93,6.5
2022-01-11 18:00:00,5.0,1762.39,29.95,63.75,0.0,30.04,196.44,220.21,9.88,14.4,96,7.7
2022-01-11 19:00:00,5.0,2269.74,46.94,58.95,0.0,32.42,226.12,257.81,13.43,15.7,92,4.1
2022-01-11 20:00:00,5.0,2429.96,49.62,51.41,0.0,28.13,237.61,271.62,11.53,15.7,92,2.5
2022-01-11 21:00:00,5.0,2456.67,46.49,44.55,0.0,21.7,240.99,276.4,8.61,13.9,96,6.2
2022-01-11 22:00:00,5.0,2670.29,50.07,40.1,0.0,18.6,261.01,295.02,7.54,14.1,98,6.2
